Epoch_time_ms,Ax,Ay,Az,Gx,Gy,Gz
1609459265807,-0.08544922,-0.8178711,-0.08544922,12.72519,5.503816,26.93893
1609459265059,-0.3100586,-0.8828125,-0.3100586,9.557252,26.65649,-3.977099
1609459265310,-0.4912109,-0.8154297,-0.4912109,5.480916,23.39695,1.435114
1609459266563,-0.4829102,-0.8520508,-0.4829102,15.25954,26.77863,15.56489
1609459266816,-0.5395508,-0.7675782,-0.5395508,38.67939,42.0458,12.71756
1609459266074,-0.5849609,-0.7861328,-0.5849609,50.37405,53.85496,-11.64886
1609459266332,-0.6108398,-0.6640625,-0.6108398,71.44275,24.0916,-22.09924
1609459267588,-0.5458984,-0.6074219,-0.5458984,4.954198,37.70992,-6.038167
1609459267848,-0.6430664,-0.6411133,-0.6430664,-11.66412,-1.282443,-11.63359
1609459267108,-0.6318359,-0.8535156,-0.6318359,-12.72519,-21.92366,-0.4885496
1609459268365,-0.5405273,-0.6977539,-0.5405273,26.44275,-17.17557,9.59542
1609459268670,-0.5512695,-0.4101563,-0.5512695,18.29008,-10.52672,19.79389
1609459268926,-0.7070313,-0.5170898,-0.7070313,10.94656,-48.74809,-9.343512
1609459268189,-0.2646484,-0.3227539,-0.2646484,8.076336,-72.0458,-22.34351
1609459269448,-0.1054688,-0.8916017,-0.1054688,-24.47328,-7.076336,-14.91603
1609459269714,-0.08203125,-0.7075195,-0.08203125,-15.1374,4.022901,-11.75572
1609459269977,0.0649414,-0.9042969,0.0649414,-19.90076,-4.580153,-27.65649
1609459269236,0.1914062,-0.8652344,0.1914062,-8.366412,-24.26717,-31.48855
1609459270495,0.3144531,-0.7246094,0.3144531,-21.12214,25.53435,7.625954
1609459270754,0.2177734,-0.7124023,0.2177734,-15.25954,53.73283,11.26718
1609459270012,0.00732422,-0.6459961,0.00732422,-22.12977,76.21374,-1.725191
1609459270277,-0.269043,-0.9106445,-0.269043,-18.0458,18.70992,-16.08397
1609459271541,-0.2080078,-0.8754884,-0.2080078,-13.0687,-13.70229,9.916031
1609459271808,-0.06445312,-0.8764649,-0.06445312,-15.17557,-30.19847,-2.396947
1609459271074,-0.02978516,-0.9238282,-0.02978516,-0.1603053,-39.15267,9.015267
1609459271337,-0.140625,-0.9438477,-0.140625,8.091603,-15.54962,20.78626
1609459272602,0.00683594,-0.8461915,0.00683594,14.01527,3.496183,20.96947
1609459272916,-0.3227539,-0.7583008,-0.3227539,-14.60305,9.893129,4.755725
1609459272186,-0.3623047,-1.064941,-0.3623047,-26.44275,-7.625954,-1.374046
1609459273457,-0.05126953,-1.008789,-0.05126953,-7.900764,-14.61832,0.5343512
1609459273725,-0.2382812,-0.96875,-0.2382812,16.94657,12.52672,-10.22137
1609459273991,-0.387207,-1.024902,-0.387207,19.70992,-24.92366,6.083969
1609459273258,-0.07177734,-0.7597656,-0.07177734,-5.900764,-27.58779,11.84733
1609459274529,-0.1567383,-0.7685547,-0.1567383,-36.66412,-19.00763,8.78626
1609459274794,-0.1064453,-0.9589844,-0.1064453,-40.05344,-13.90076,-4.694656
1609459274059,-0.1342773,-0.9799805,-0.1342773,-15.38168,-28.87023,0.9694656
1609459274324,-0.1269531,-1.019531,-0.1269531,-12.99237,-66.9313,-0.1221374
1609459275594,-0.02294922,-0.8041992,-0.02294922,-6.72519,-31.27481,-12.64886
1609459275861,0.2231446,-0.9941406,0.2231446,-30.41221,-36.16031,-34.67176
1609459275134,0.2792969,-1.10498,0.2792969,14.22137,25.47328,-24.38168
1609459276406,0.1010742,-1.117676,0.1010742,-31.94657,6.29771,19.12214
1609459276675,0.2070312,-0.8798828,0.2070312,-11.40458,8.603053,7.335878
1609459276943,0.1933594,-0.9814452,0.1933594,3.0,-6.251908,-2.671756
1609459276291,0.2099609,-1.152832,0.2099609,-2.557252,15.74809,9.053435
1609459277541,0.06445312,-0.9926758,0.06445312,31.59542,13.12977,13.83206
1609459277791,-0.01220703,-0.8271483,-0.01220703,29.51145,31.8855,12.74046
1609459277040,-0.09033203,-0.9560548,-0.09033203,13.35114,21.38931,9.458015
1609459277290,-0.1362305,-0.9951172,-0.1362305,14.05344,26.35878,-0.3435115
1609459278541,-0.1987305,-1.081543,-0.1987305,24.89313,49.74046,-3.366412
1609459278791,-0.168457,-0.8569336,-0.168457,13.37405,27.83969,-3.732824
1609459278044,-0.1308594,-0.8701172,-0.1308594,6.19084,20.74809,-6.748092
1609459278294,-0.1704102,-0.8076172,-0.1704102,-0.221374,34.67939,-9.961832
1609459279549,-0.277832,-0.9931641,-0.277832,-22.58779,35.27481,-15.58779
1609459279809,-0.1230469,-0.9409181,-0.1230469,-9.900764,30.19847,-11.35114
1609459279067,-0.06347656,-0.9916992,-0.06347656,10.43511,26.49618,-20.51145
1609459279322,-0.1044922,-1.037109,-0.1044922,24.12214,72.21374,-3.213741
1609459280587,-0.09619142,-0.8041992,-0.09619142,26.9313,57.25191,-14.56489
1609459280846,-0.2226562,-0.8593751,-0.2226562,-6.221374,28.54962,-19.83206
1609459280099,-0.2109375,-0.8994141,-0.2109375,-32.22137,-16.21374,-12.32061
1609459281401,0.1870117,-0.9663085,0.1870117,6.503816,-91.17558,7.664122
1609459281658,0.1201172,-0.9301758,0.1201172,6.89313,-27.73283,12.48092
1609459281915,0.06445312,-1.094238,0.06445312,29.0687,37.80916,-22.16031
1609459281175,0.03466797,-0.8178711,0.03466797,-10.20611,59.24427,-14.20611
1609459282428,-0.01708984,-0.9111328,-0.01708984,-24.82443,95.49619,-17.86259
1609459282684,-0.08886719,-0.9233398,-0.08886719,-2.725191,70.61832,-33.54962
1609459282941,0.08007812,-0.9458008,0.08007812,-4.603054,65.8855,-5.938931
1609459282201,-0.03955078,-0.9711915,-0.03955078,23.0458,79.32061,6.572519
1609459283463,-0.315918,-0.8481445,-0.315918,14.36641,37.17557,-13.26718
1609459283724,-0.1450195,-0.8339844,-0.1450195,-12.05344,15.9771,-2.366412
1609459283987,-0.1464844,-1.28125,-0.1464844,-24.67175,-4.40458,-20.58779
1609459283247,-0.1342773,-0.9624023,-0.1342773,15.0687,46.69466,-18.59542
1609459284506,-0.2548828,-1.203613,-0.2548828,21.26718,55.03053,-13.56489
1609459284767,-0.1547852,-0.6665039,-0.1547852,2.969465,41.10687,-23.0
1609459284032,-0.00439453,-1.470703,-0.00439453,-27.17557,-38.23664,12.82443
1609459284295,0.328125,-0.3154297,0.328125,21.29771,65.99236,5.045802
1609459285603,-0.3417969,-0.2802734,-0.3417969,-20.12214,10.74046,-14.07633
1609459285869,-0.01123047,-1.374023,-0.01123047,-4.08397,23.31298,-7.282443
1609459285134,-0.4418945,-1.175293,-0.4418945,31.19084,99.13741,-3.778626
1609459286399,-0.2949219,-0.3789063,-0.2949219,-16.58015,-0.5954198,2.70229
1609459286667,-0.08203125,-1.057129,-0.08203125,7.816793,17.79389,-10.17557
1609459286930,-0.5170898,-1.271484,-0.5170898,25.60305,61.12977,-16.50382
1609459286194,-0.1523438,-0.4829102,-0.1523438,-27.70229,-18.00763,10.05344
1609459287461,-0.0678711,-1.14502,-0.0678711,0.08396947,-9.954199,-11.99237
1609459287729,-0.4116211,-0.9707031,-0.4116211,13.12214,75.36641,14.54962
1609459287993,-0.340332,-0.2973633,-0.340332,-44.54962,-29.37405,-4.656488
1609459287257,-0.08251953,-1.055176,-0.08251953,3.183206,21.15267,-27.56489
1609459288526,0.07763672,-0.9760742,0.07763672,8.961832,10.67939,-4.564886
1609459288794,-0.1630859,-0.737793,-0.1630859,-12.12977,34.79389,-4.427481
1609459288060,-0.09912108,-1.133301,-0.09912108,-17.54962,-19.30534,8.427481
1609459288323,-0.05615234,-1.064941,-0.05615234,23.0687,33.8168,-5.824428
1609459289591,-0.05810547,-0.9697266,-0.05810547,15.60305,-10.96947,-6.778626
1609459289909,-0.1386719,-0.7724609,-0.1386719,-3.458015,18.92366,-10.44275
1609459289177,-0.1318359,-0.7724609,-0.1318359,-13.94656,27.96947,-18.26718
1609459290447,-0.08935547,-0.9775391,-0.08935547,-34.53435,18.61832,-5.343512
1609459290720,-0.09716797,-0.9790039,-0.09716797,-5.236641,29.48855,-2.580153
1609459290987,-0.1411133,-1.022949,-0.1411133,38.77863,73.54962,4.526718
1609459290253,-0.3046875,-0.8505859,-0.3046875,14.0229,16.33588,-11.28244
1609459291526,-0.3129883,-0.7817383,-0.3129883,1.931297,15.53435,-10.9542
1609459291831,-0.137207,-0.9272461,-0.137207,7.732824,-20.28244,11.64886
1609459291078,-0.4799805,-0.8452149,-0.4799805,14.41985,-75.05344,73.61069
1609459291334,-0.05322266,-0.1166992,-0.05322266,121.1832,-93.82442,-9.236641
1609459292587,0.6606445,0.2211914,0.6606445,-105.2061,-9.175572,101.229
1609459292837,-2.34668,-0.5844727,-2.34668,250.1298,-130.9466,43.61069
1609459292085,1.171387,0.04345703,1.171387,2.358779,-18.83206,-33.68702
1609459292335,0.6713867,-0.1142578,0.6713867,24.83969,0.6030535,30.45802
1609459293588,0.6796875,-0.1293945,0.6796875,-5.145038,5.099236,-12.33588
1609459293842,0.8149415,-0.09912108,0.8149415,-6.022901,8.732824,-3.259542
1609459293141,0.7900391,-0.1357422,0.7900391,-3.29771,-2.664122,-4.954198
1609459294395,0.8310548,-0.1279297,0.8310548,-7.694657,11.77099,0.1832061
1609459294655,0.7558594,-0.159668,0.7558594,-5.328244,18.92366,-2.114504
1609459294909,0.6762695,-0.1113281,0.6762695,-3.526718,29.54198,-9.427481
1609459294159,0.6362305,-0.0834961,0.6362305,-36.76336,0.1984733,8.572519
1609459295412,0.5615234,-0.2641602,0.5615234,-32.57252,16.81679,17.37405
1609459295667,0.387207,-0.4619141,0.387207,-38.21374,25.73283,24.27481
1609459295934,0.2617188,-0.6201172,0.2617188,-41.87786,19.1145,33.30534
1609459295198,0.05664062,-0.7602539,0.05664062,-43.73283,25.0,34.53435
1609459296455,-0.1083984,-0.769043,-0.1083984,-37.92366,21.32061,26.41985
1609459296713,-0.1699219,-0.7875977,-0.1699219,22.1145,57.23664,-26.78626
1609459296975,-0.3330078,-0.7626953,-0.3330078,4.076336,57.35115,9.40458
1609459296229,-0.4506836,-0.7578125,-0.4506836,-11.44275,48.45038,16.50382
1609459297486,-0.6411133,-0.7670898,-0.6411133,12.99237,23.1145,21.73283
1609459297745,-0.6557617,-0.6176758,-0.6557617,19.03053,8.793893,0.09923664
1609459297003,-0.715332,-0.5913086,-0.715332,4.068702,46.08397,-14.82443
1609459297312,-0.5400391,-0.8823242,-0.5400391,4.40458,-23.29771,-7.938931
1609459298569,-0.5751953,-0.6694336,-0.5751953,39.8168,-23.29771,-11.12214
1609459298834,-0.4248047,-0.59375,-0.4248047,24.9771,3.816794,-5.145038
1609459298095,-0.2753906,-0.2895508,-0.2753906,12.69466,-3.870229,-17.31298
1609459299357,-0.1689453,-0.6142578,-0.1689453,-1.320611,-17.49618,-27.73283
1609459299619,-0.1542969,-1.014648,-0.1542969,-54.0,11.79389,-34.61832
1609459299878,-0.06591797,-0.7456055,-0.06591797,-16.22137,30.14504,-28.65649
1609459299141,0.00439453,-0.8837891,0.00439453,-19.77099,26.03053,-27.59542
1609459300405,-0.05859375,-0.8198242,-0.05859375,-12.1145,52.41221,-3.847328
1609459300668,-0.2216797,-0.715332,-0.2216797,-3.687023,82.06107,22.19847
1609459300937,-0.4980469,-0.7792969,-0.4980469,18.9313,32.07634,-10.00763
1609459300201,-0.4921875,-0.8413085,-0.4921875,-12.87023,-1.938931,-36.37405
1609459301461,-0.2480469,-0.9819336,-0.2480469,-28.9313,2.923664,-16.84733
1609459301724,-0.1879883,-0.9726563,-0.1879883,-4.137404,4.167939,-7.633588
1609459301994,-0.1621094,-0.9702149,-0.1621094,-8.40458,-28.8855,16.76336
1609459301263,-0.2260742,-1.075684,-0.2260742,18.85496,-0.4427481,0.4885496
1609459302578,-0.1870117,-0.8334961,-0.1870117,3.633588,11.31298,-2.007634
1609459302847,-0.2602539,-0.7983398,-0.2602539,-13.09924,30.50382,-12.42748
1609459302113,-0.1523438,-0.8735351,-0.1523438,-23.0687,22.39695,-15.94656
1609459303376,-0.1269531,-0.9892578,-0.1269531,1.038168,13.49618,-3.435115
1609459303642,-0.175293,-1.003418,-0.175293,10.83969,0.8778625,3.984733
1609459303908,-0.4404297,-0.8764649,-0.4404297,34.39695,-1.183206,-9.351145
1609459303177,-0.184082,-0.7641602,-0.184082,-0.7251908,-14.19084,4.862596
1609459304450,-0.1879883,-0.8198242,-0.1879883,-23.92366,-24.79389,3.656489
1609459304719,-0.09277344,-1.236816,-0.09277344,-47.91603,-87.95419,6.442748
1609459304987,-0.09228517,-0.9121094,-0.09228517,-9.870229,-38.32061,14.60305
1609459304261,-0.1992188,-1.000488,-0.1992188,13.52672,20.96947,0.1221374
1609459305531,-0.2387696,-0.8305664,-0.2387696,10.21374,19.53435,-0.7709923
1609459305801,-0.1635742,-0.8427734,-0.1635742,-9.519084,19.00763,-14.67176
1609459305071,-0.2504883,-0.9682616,-0.2504883,-28.16794,6.40458,-13.38168
1609459306379,-0.1015625,-0.9663085,-0.1015625,3.175572,31.31298,-0.7709923
1609459306630,-0.06738281,-1.071777,-0.06738281,27.9313,75.93893,-11.31298
1609459306927,-0.5205078,-1.033691,-0.5205078,22.96947,47.91603,-49.17557
1609459306180,-0.2866211,-0.7885742,-0.2866211,0.1679389,67.38168,-31.0916
1609459307433,-0.08789062,-0.9619141,-0.08789062,-8.832061,21.80916,-10.70229
1609459307690,0.1171875,-0.5463867,0.1171875,9.732824,67.03053,-23.56489
1609459307941,-0.3359375,-1.344727,-0.3359375,-14.32061,18.84733,-36.65649
1609459307193,-0.4165039,-0.6655273,-0.4165039,-40.98473,-35.63359,15.99237
1609459308445,-0.1337891,-0.9458008,-0.1337891,10.0916,24.48855,-21.46565
1609459308702,-0.5791016,-1.223633,-0.5791016,25.91603,40.03817,-43.76336
1609459308960,-0.2983398,-0.4506836,-0.2983398,-45.17557,-4.389313,22.99237
1609459308215,-0.04785156,-0.8613282,-0.04785156,19.27481,48.29771,-30.34351
1609459309470,-0.9829102,-1.456055,-0.9829102,46.50382,58.91603,-50.8855
1609459309728,-0.309082,-0.5498047,-0.309082,-50.45802,-58.41221,46.80916
1609459309980,0.1582031,-0.4228516,0.1582031,20.51145,29.20611,-23.03817
1609459309236,-0.34375,-1.254395,-0.34375,-2.709924,12.80153,-42.62595
1609459310492,-0.2685547,-1.405762,-0.2685547,-29.14504,-42.1832,29.40458
1609459310751,0.3173828,-0.1621094,0.3173828,16.9313,46.33588,-7.10687
1609459310057,-0.4213867,-0.3740234,-0.4213867,16.91603,60.85496,-39.30534
1609459310323,-0.1958008,-1.76123,-0.1958008,-30.71756,-30.0458,10.37405
1609459311576,0.03271484,-0.4746093,0.03271484,36.76336,78.41985,14.46565
1609459311833,-0.4711914,-0.2148438,-0.4711914,13.23664,34.08397,-30.69466
1609459311094,-0.1430664,-1.567871,-0.1430664,-10.22901,-12.29771,10.52672
1609459311350,-0.3774414,-1.103027,-0.3774414,33.21374,50.44275,5.580153
1609459312610,-0.4555664,-0.4350586,-0.4555664,11.06107,8.923664,-23.67175
1609459312869,0.07958984,-1.330566,0.07958984,-35.45038,-43.70992,20.07634
1609459312129,0.1210938,-1.026367,0.1210938,28.9313,50.43512,-7.519084
1609459313389,-0.5742188,-0.6313477,-0.5742188,31.73283,53.60305,-37.33588
1609459313648,-0.5917969,-0.5009766,-0.5917969,-52.0229,-60.43512,4.366412
1609459313909,0.1459961,-0.6982422,0.1459961,-6.603054,35.83969,-11.34351
1609459313175,-0.3994141,-1.695801,-0.3994141,-21.70992,2.40458,-34.30534
1609459314437,-0.4208984,-0.7250977,-0.4208984,-42.28244,-34.15267,25.27481
1609459314699,-0.1577148,-0.9091797,-0.1577148,20.41221,29.40458,-22.9771
1609459314958,-0.434082,-1.25293,-0.434082,32.42748,37.0687,-46.53435
1609459314264,-0.519043,-0.7832031,-0.519043,-79.72519,-98.15267,117.9847
1609459315522,0.2231446,-0.2822266,0.2231446,39.74809,49.29008,-16.08397
1609459315788,-0.3691406,-1.672363,-0.3691406,17.51145,70.92367,-48.84733
1609459315051,-0.2558594,-0.6782227,-0.2558594,-51.06107,-37.80153,72.87786
1609459315316,-0.01025391,-0.4555664,-0.01025391,-7.992366,22.77099,-10.9542
1609459316581,-0.1962891,-0.8413085,-0.1962891,27.9771,36.56488,-26.0
1609459316846,-0.21875,-0.7573242,-0.21875,9.687023,64.16031,-1.480916
1609459316111,-0.5961914,-1.055176,-0.5961914,10.75572,47.56488,-29.72519
1609459317374,-0.1586914,-0.8989258,-0.1586914,8.931297,46.76336,5.290076
1609459317639,-0.3212891,-0.8647461,-0.3212891,30.03817,45.52672,-6.175572
1609459317906,-0.3183594,-0.894043,-0.3183594,36.94656,64.39695,-35.47328
1609459317177,-0.3740234,-0.8066406,-0.3740234,23.31298,20.64886,-21.93893
1609459318446,-0.4550781,-0.8041992,-0.4550781,17.46565,-1.312977,10.64886
1609459318717,-0.5351563,-0.503418,-0.5351563,-34.47328,-137.5954,82.62595
1609459318988,-0.1269531,-0.3017578,-0.1269531,-41.41985,-135.1832,29.28244
1609459318255,6.786133,-3.196289,6.786133,250.1298,-248.1832,-248.1832
1609459319566,1.134277,-0.269043,1.134277,102.8092,76.90839,-245.0076
1609459319834,1.862305,0.1611328,1.862305,-0.8854961,-51.52672,-108.5343
1609459319103,0.9487305,0.1142578,0.9487305,-4.549618,-3.832061,-16.45802
1609459320375,0.9721681,0.1669922,0.9721681,-2.984733,-2.885496,-5.854962
1609459320644,0.9370116,0.1103516,0.9370116,-5.358778,0.3969465,1.419847
1609459320946,0.9277344,0.1665039,0.9277344,-3.725191,-2.091603,-4.519084
1609459320194,0.9941406,0.1845703,0.9941406,1.778626,-1.931297,-2.396947
1609459321445,0.9379884,0.1264648,0.9379884,-3.526718,-0.04580153,10.98473
1609459321695,0.9448242,0.05566406,0.9448242,-1.625954,1.21374,3.847328
1609459321949,0.9785156,0.08740233,0.9785156,-9.427481,-5.0,26.01526
1609459321205,0.8681641,-0.1816406,0.8681641,-9.954199,4.824428,21.80153
1609459322457,1.10791,-0.1074219,1.10791,-11.09924,-2.21374,38.91603
1609459322710,0.8935548,-0.4624024,0.8935548,-14.84733,-13.70992,59.08397
1609459322961,0.7358398,-0.6835938,0.7358398,-14.36641,-14.29008,56.91603
1609459322214,0.5405273,-0.8261718,0.5405273,-3.137405,7.89313,57.80916
1609459323466,0.3564453,-0.9750977,0.3564453,-3.839695,-1.083969,42.85496
1609459323763,0.3115234,-1.007324,0.3115234,26.9542,-15.17557,24.26717
1609459323018,0.5405273,-0.8486328,0.5405273,-47.38931,-3.389313,-66.69466
1609459323276,0.09912108,-0.8212891,0.09912108,-44.69466,28.77863,31.22137
1609459324534,0.21875,-0.9848633,0.21875,42.96947,-16.03817,70.229
1609459324792,0.1386719,-0.7988282,0.1386719,38.92366,-42.87786,52.89313
1609459324045,-0.3833008,-1.155273,-0.3833008,65.83206,-66.58778,67.98473
1609459324302,-0.1791992,-1.169922,-0.1791992,-60.15267,36.80916,-70.43511
1609459325559,-0.05908203,-0.9248048,-0.05908203,4.374046,-17.24427,-5.839694
1609459325812,-0.0727539,-0.7631836,-0.0727539,2.961832,-47.67176,84.01527
1609459325076,-0.3422852,-0.918457,-0.3422852,-9.435115,-65.42748,44.55725
1609459325334,-0.4970703,-0.6987305,-0.4970703,-5.503816,-3.526718,-4.099236
1609459326601,-0.3525391,-0.8510742,-0.3525391,11.45802,0.6641222,-19.79389
1609459326862,-0.2797852,-0.7666016,-0.2797852,-3.473282,15.18321,-6.832061